PRODUCT_ID,PRODUCT_GENDER,PRODUCT_WIDTH,PRODUCT_ID_NARROW,PRODUCT_ID_STANDARD,PRODUCT_ID_WIDE,PRODUCT_ID_EXTRAWIDE
ANA_1011B354-002,Male,Standard,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-002,Male,Standard,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-021,Male,Standard,,ANA_1011B354-021,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-021,Male,Standard,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-101,Male,Standard,,ANA_1011B354-101,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-400,Male,Standard,,ANA_1011B354-400,ANA_1011B355-400,ANA_1011B356-002
ANA_1011B354-400,Male,Standard,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-402,Male,Standard,,ANA_1011B354-402,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B354-402,Male,Standard,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B355-021,Male,Wide,,ANA_1011B354-021,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B355-021,Male,Wide,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B356-002,Male,Extra Wide,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B356-002,Male,Extra Wide,,ANA_1011B354-002,ANA_1011B355-021,ANA_1011B356-002
ANA_1011B359-001,Male,Standard,,ANA_1011B359-001,ANA_1011B361-001,ANA_1011B363-001
ANA_1011B359-001,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-002,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-002
ANA_1011B359-002,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-003,Male,Standard,,ANA_1011B359-003,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-003,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-021,Male,Standard,,ANA_1011B359-021,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-022,Male,Standard,,ANA_1011B359-022,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-022,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-100,Male,Standard,,ANA_1011B359-100,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-100,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-300,Male,Standard,,ANA_1011B359-300,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-300,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-301,Male,Standard,,ANA_1011B359-301,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-400,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-400,Male,Standard,,ANA_1011B359-400,ANA_1011B361-400,ANA_1011B363-400
ANA_1011B359-401,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-401,Male,Standard,,ANA_1011B359-401,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-402,Male,Standard,,ANA_1011B359-402,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-402,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-403,Male,Standard,,ANA_1011B359-403,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-403,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-404,Male,Standard,,ANA_1011B359-404,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-404,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-405,Male,Standard,,ANA_1011B359-405,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-405,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-750,Male,Standard,,ANA_1011B359-750,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B359-750,Male,Standard,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B361-001,Male,Wide,,ANA_1011B359-001,ANA_1011B361-001,ANA_1011B363-001
ANA_1011B361-001,Male,Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B361-020,Male,Wide,,ANA_1011B359-020,ANA_1011B361-020,ANA_1011B363-400
ANA_1011B361-020,Male,Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B361-400,Male,Wide,,ANA_1011B359-400,ANA_1011B361-400,ANA_1011B363-400
ANA_1011B361-400,Male,Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B361-403,Male,Wide,,ANA_1011B359-403,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B361-403,Male,Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B363-001,Male,Extra Wide,,ANA_1011B359-001,ANA_1011B361-001,ANA_1011B363-001
ANA_1011B363-001,Male,Extra Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B363-002,Male,Extra Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-002
ANA_1011B363-002,Male,Extra Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B363-400,Male,Extra Wide,,ANA_1011B359-400,ANA_1011B361-400,ANA_1011B363-400
ANA_1011B363-400,Male,Extra Wide,,ANA_1011B359-002,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B365-020,Male,Wide,,ANA_1011B366-020,ANA_1011B365-020,ANA_1011B367-020
ANA_1011B365-401,Male,Wide,,ANA_1011B366-401,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B365-401,Male,Wide,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-001,Male,Standard,,ANA_1011B366-001,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-001,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-003,Male,Standard,,ANA_1011B366-003,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-003,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-020,Male,Standard,,ANA_1011B366-020,ANA_1011B365-020,ANA_1011B367-020
ANA_1011B366-020,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-021,Male,Standard,,ANA_1011B366-021,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-021,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-022,Male,Standard,,ANA_1011B366-022,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-022,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-024,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-024,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-100,Male,Standard,,ANA_1011B366-100,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-100,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-101,Male,Standard,,ANA_1011B366-101,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-101,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-300,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-300,Male,Standard,,ANA_1011B366-300,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-400,Male,Standard,,ANA_1011B366-400,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-400,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-401,Male,Standard,,ANA_1011B366-401,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-750,Male,Standard,,ANA_1011B366-750,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B366-750,Male,Standard,,ANA_1011B366-024,ANA_1011B365-401,ANA_1011B367-020
ANA_1011B367-020,Male,Extra Wide,,ANA_1011B366-020,ANA_1011B365-020,ANA_1011B367-020
ANA_1011B390-020,Male,Standard,,ANA_1011B390-020,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B390-020,Male,Standard,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B391-020,Male,Standard,,ANA_1011B391-020,,ANA_1011B392-020
ANA_1011B391-020,Male,Standard,,ANA_1011B040-001,,ANA_1011B039-001
ANA_1011B392-020,Male,Extra Wide,,ANA_1011B391-020,,ANA_1011B392-020
ANA_1011B392-020,Male,Extra Wide,,ANA_1011B040-001,,ANA_1011B039-001
ANA_1011B395-001,Male,Extra Wide,,ANA_1011A824-001,,ANA_1011B395-001
ANA_1011B395-001,Male,Extra Wide,,ANA_1011A824-001,,ANA_1011A826-401
ANA_1011B395-020,Male,Extra Wide,,ANA_1011B396-020,,ANA_1011B395-020
ANA_1011B395-020,Male,Extra Wide,,ANA_1011A824-001,,ANA_1011A826-401
ANA_1011B396-020,Male,Standard,,ANA_1011B396-020,,ANA_1011B395-020
ANA_1011B398-001,Male,Wide,,ANA_1011B192-001,ANA_1011B398-001,
ANA_1011B426-100,Male,Standard,,ANA_1011B426-100,ANA_1011B188-021,ANA_1011B191-021
ANA_1011B426-100,Male,Standard,,ANA_1011B189-001,ANA_1011B188-021,ANA_1011B191-021
ANA_1011B440-001,Male,Standard,,ANA_1011B440-001,ANA_1011B470-001,ANA_1011B471-001
ANA_1011B440-001,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-002,Male,Standard,,ANA_1011B440-002,ANA_1011B470-002,ANA_1011B471-021
ANA_1011B440-002,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-003,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-003,Male,Standard,,ANA_1011B440-003,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-004,Male,Standard,,ANA_1011B440-004,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-004,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-020,Male,Standard,,ANA_1011B440-020,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-020,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-021,Male,Standard,,ANA_1011B440-021,ANA_1011B470-021,ANA_1011B471-021
ANA_1011B440-021,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-100,Male,Standard,,ANA_1011B440-100,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-100,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-101,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-101,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-300,Male,Standard,,ANA_1011B440-300,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-400,Male,Standard,,ANA_1011B440-400,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-400,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-401,Male,Standard,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1011B440-401,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-800,Male,Standard,,ANA_1011B440-800,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B440-800,Male,Standard,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B445-400,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1011B451-100,Male,Standard,,ANA_1011B451-100,,ANA_1011B337-409
ANA_1011B451-100,Male,Standard,,ANA_1011B338-401,,ANA_1011B337-409
ANA_1011B454-100,Male,Standard,,ANA_1011B359-100,ANA_1011B361-403,ANA_1011B363-400
ANA_1011B470-001,Male,Wide,,ANA_1011B440-001,ANA_1011B470-001,ANA_1011B471-001
ANA_1011B470-001,Male,Wide,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B470-002,Male,Wide,,ANA_1011B440-002,ANA_1011B470-002,ANA_1011B471-021
ANA_1011B470-002,Male,Wide,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B470-021,Male,Wide,,ANA_1011B440-021,ANA_1011B470-021,ANA_1011B471-021
ANA_1011B470-401,Male,Wide,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1011B470-401,Male,Wide,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B471-001,Male,Extra Wide,,ANA_1011B440-001,ANA_1011B470-001,ANA_1011B471-001
ANA_1011B471-001,Male,Extra Wide,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B471-021,Male,Extra Wide,,ANA_1011B440-021,ANA_1011B470-021,ANA_1011B471-021
ANA_1011B471-021,Male,Extra Wide,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1011B471-401,Male,Extra Wide,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1011B471-401,Male,Extra Wide,,ANA_1011B440-101,ANA_1011B470-401,ANA_1011B471-021
ANA_1012A570-001,Female,Standard,,ANA_1012A570-001,ANA_1012A571-003,
ANA_1012A570-001,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-002,Female,Standard,,ANA_1012A570-002,ANA_1012A571-002,
ANA_1012A570-002,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-003,Female,Standard,,ANA_1012A570-003,ANA_1012A571-003,
ANA_1012A570-003,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-020,Female,Standard,,ANA_1012A570-020,ANA_1012A571-020,
ANA_1012A570-022,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-022,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-023,Female,Standard,,ANA_1012A570-023,ANA_1012A571-003,
ANA_1012A570-023,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-400,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A570-400,Female,Standard,,ANA_1012A570-400,ANA_1012A571-400,
ANA_1012A570-401,Female,Standard,,ANA_1012A570-401,ANA_1012A571-003,
ANA_1012A570-401,Female,Standard,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A571-002,Female,Wide,,ANA_1012A570-002,ANA_1012A571-002,
ANA_1012A571-002,Female,Wide,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A571-003,Female,Wide,,ANA_1012A570-003,ANA_1012A571-003,
ANA_1012A571-003,Female,Wide,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A571-020,Female,Wide,,ANA_1012A570-020,ANA_1012A571-020,
ANA_1012A571-020,Female,Wide,,ANA_1012A570-022,ANA_1012A571-003,
ANA_1012A649-001,Female,Standard,,ANA_1012A649-400,ANA_1012A713-020,
ANA_1012A649-001,Female,Standard,,ANA_1012A649-001,ANA_1012A713-020,
ANA_1012A649-020,Female,Standard,,ANA_1012A649-400,ANA_1012A713-020,
ANA_1012A649-020,Female,Standard,,ANA_1012A649-020,ANA_1012A713-020,
ANA_1012A649-100,Female,Standard,,ANA_1012A649-100,ANA_1012A713-020,
ANA_1012A649-300,Female,Standard,,ANA_1012A649-300,ANA_1012A713-020,
ANA_1012A649-400,Female,Standard,,ANA_1012A649-400,ANA_1012A713-020,
ANA_1012A649-400,Female,Standard,,ANA_1012A649-400,ANA_1012A713-020,
ANA_1012A706-001,Female,Wide,,ANA_1012A708-001,ANA_1012A706-001,
ANA_1012A706-002,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A706-008,Female,Wide,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A706-021,Female,Wide,,ANA_1012A708-408,ANA_1012A706-021,
ANA_1012A706-022,Female,Wide,,ANA_1012A708-022,ANA_1012A706-022,
ANA_1012A706-022,Female,Wide,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A708-001,Female,Standard,,ANA_1012A708-001,ANA_1012A706-001,
ANA_1012A708-001,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A708-002,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A708-008,Female,Standard,,ANA_1012A708-008,ANA_1012A706-008,
ANA_1012A708-008,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A708-021,Female,Standard,,ANA_1012A708-021,ANA_1012A706-022,
ANA_1012A708-021,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A708-404,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A708-404,Female,Standard,,ANA_1012A708-404,ANA_1012A706-022,
ANA_1012A708-408,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A708-503,Female,Standard,,ANA_1012A708-503,ANA_1012A706-503,
ANA_1012A713-020,Female,Wide,,ANA_1012A649-020,ANA_1012A713-020,
ANA_1012A713-020,Female,Wide,,ANA_1012A649-400,ANA_1012A713-020,
ANA_1012A859-001,Female,Standard,ANA_1012A863-400,ANA_1012A859-001,ANA_1012A861-002,
ANA_1012A859-001,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-002,
ANA_1012A859-002,Female,Standard,ANA_1012A863-400,ANA_1012A859-002,ANA_1012A861-002,
ANA_1012A859-002,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-002,
ANA_1012A859-023,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-002,
ANA_1012A859-023,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-002,
ANA_1012A861-002,Female,Wide,ANA_1012A863-400,ANA_1012A859-002,ANA_1012A861-002,
ANA_1012A861-004,Female,Wide,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-004,
ANA_1012A861-400,Female,Wide,ANA_1012A863-400,ANA_1012A859-400,ANA_1012A861-400,
ANA_1012A861-400,Female,Wide,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-002,
ANA_1012A869-001,Female,Standard,,ANA_1012A869-001,ANA_1012A706-022,
ANA_1012A869-001,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A869-020,Female,Standard,,ANA_1012A869-020,ANA_1012A706-022,
ANA_1012A869-029,Female,Standard,,ANA_1012A869-029,ANA_1012A706-022,
ANA_1012A869-205,Female,Standard,,ANA_1012A869-205,ANA_1012A706-022,
ANA_1012A869-205,Female,Standard,,ANA_1012A708-408,ANA_1012A706-022,
ANA_1012A878-004,Female,Standard,,ANA_1012A878-004,ANA_1012A879-004,
ANA_1012A878-004,Female,Standard,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A878-005,Female,Standard,,ANA_1012A878-005,ANA_1012A879-407,
ANA_1012A878-006,Female,Standard,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A878-006,Female,Standard,,ANA_1012A878-006,ANA_1012A879-006,
ANA_1012A878-021,Female,Standard,,ANA_1012A878-021,ANA_1012A879-407,
ANA_1012A878-021,Female,Standard,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A878-407,Female,Standard,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A878-407,Female,Standard,,ANA_1012A878-407,ANA_1012A879-407,
ANA_1012A878-408,Female,Standard,,ANA_1012A878-408,ANA_1012A879-408,
ANA_1012A878-408,Female,Standard,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A878-701,Female,Standard,,ANA_1012A878-701,ANA_1012A879-407,
ANA_1012A879-004,Female,Wide,,ANA_1012A878-004,ANA_1012A879-004,
ANA_1012A879-004,Female,Wide,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A879-006,Female,Wide,,ANA_1012A878-006,ANA_1012A879-006,
ANA_1012A879-006,Female,Wide,,ANA_1012A878-006,ANA_1012A879-407,
ANA_1012A879-407,Female,Wide,,ANA_1012A878-407,ANA_1012A879-407,
ANA_1012A884-001,Female,Wide,,ANA_1012A885-001,ANA_1012A884-001,
ANA_1012A884-001,Female,Wide,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A884-002,Female,Wide,,ANA_1012A885-002,ANA_1012A884-002,
ANA_1012A884-002,Female,Wide,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A884-402,Female,Wide,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A884-402,Female,Wide,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-001,Female,Standard,,ANA_1012A885-001,ANA_1012A884-001,
ANA_1012A885-001,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-002,Female,Standard,,ANA_1012A885-002,ANA_1012A884-002,
ANA_1012A885-002,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-003,Female,Standard,,ANA_1012A885-003,ANA_1012A884-402,
ANA_1012A885-003,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-004,Female,Standard,,ANA_1012A885-004,ANA_1012A884-402,
ANA_1012A885-004,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-100,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-100,Female,Standard,,ANA_1012A885-100,ANA_1012A884-402,
ANA_1012A885-400,Female,Standard,,ANA_1012A885-400,ANA_1012A884-402,
ANA_1012A885-400,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-402,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-402,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-412,Female,Standard,,ANA_1012A885-412,ANA_1012A884-402,
ANA_1012A885-413,Female,Standard,,ANA_1012A885-413,ANA_1012A884-402,
ANA_1012A885-413,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-700,Female,Standard,,ANA_1012A885-700,ANA_1012A884-402,
ANA_1012A885-700,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A885-708,Female,Standard,,ANA_1012A885-708,ANA_1012A884-402,
ANA_1012A885-708,Female,Standard,,ANA_1012A885-402,ANA_1012A884-402,
ANA_1012A888-001,Female,Standard,,ANA_1012A888-001,ANA_1012A889-001,
ANA_1012A888-001,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-002,Female,Standard,,ANA_1012A888-002,ANA_1012A889-003,
ANA_1012A888-002,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-003,Female,Standard,,ANA_1012A888-002,ANA_1012A889-003,
ANA_1012A888-003,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-018,Female,Standard,,ANA_1012A888-018,ANA_1012A889-003,
ANA_1012A888-019,Female,Standard,,ANA_1012A888-019,ANA_1012A889-003,
ANA_1012A888-019,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-020,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1012A888-020,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-021,Female,Standard,,ANA_1012A888-021,ANA_1012A889-003,
ANA_1012A888-021,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-100,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-100,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-103,Female,Standard,,ANA_1012A888-103,ANA_1012A889-003,
ANA_1012A888-417,Female,Standard,,ANA_1012A888-417,ANA_1012A889-003,
ANA_1012A888-417,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-419,Female,Standard,,ANA_1012A888-419,ANA_1012A889-003,
ANA_1012A888-419,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-502,Female,Standard,,ANA_1012A888-502,ANA_1012A889-003,
ANA_1012A888-502,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A888-707,Female,Standard,,ANA_1012A888-707,ANA_1012A889-003,
ANA_1012A888-707,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012A889-001,Female,Wide,,ANA_1012A888-001,ANA_1012A889-001,
ANA_1012A889-003,Female,Wide,,ANA_1012A888-002,ANA_1012A889-003,
ANA_1012A908-002,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A908-002,Female,Standard,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1012A908-003,Female,Standard,,ANA_1012A908-003,ANA_1012A909-003,
ANA_1012A908-003,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A908-004,Female,Standard,,ANA_1012A908-004,ANA_1012A909-004,
ANA_1012A908-012,Female,Standard,,ANA_1012A908-012,ANA_1012A909-012,
ANA_1012A908-020,Female,Standard,,ANA_1012A908-020,ANA_1012A909-020,
ANA_1012A908-020,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A908-101,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A908-101,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A908-400,Female,Standard,,ANA_1012A908-400,ANA_1012A909-101,
ANA_1012A908-411,Female,Standard,,ANA_1012A908-411,ANA_1012A909-101,
ANA_1012A908-706,Female,Standard,,ANA_1012A908-706,ANA_1012A909-706,
ANA_1012A908-706,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A908-708,Female,Standard,,ANA_1012A908-708,ANA_1012A909-101,
ANA_1012A908-708,Female,Standard,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A909-002,Female,Wide,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1012A909-004,Female,Wide,,ANA_1012A908-004,ANA_1012A909-004,
ANA_1012A909-101,Female,Wide,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A909-101,Female,Wide,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A909-706,Female,Wide,,ANA_1012A908-706,ANA_1012A909-706,
ANA_1012A909-706,Female,Wide,,ANA_1012A908-101,ANA_1012A909-101,
ANA_1012A910-001,Female,Wide,,ANA_1012A911-001,ANA_1012A910-001,
ANA_1012A910-001,Female,Wide,,ANA_1012A911-407,ANA_1012A910-022,
ANA_1012A910-005,Female,Wide,,ANA_1012A911-005,ANA_1012A910-005,
ANA_1012A910-005,Female,Wide,,ANA_1012A911-407,ANA_1012A910-022,
ANA_1012A910-022,Female,Wide,,ANA_1012A911-022,ANA_1012A910-022,
